time,latitude,longitude,speed,original_file,image_file,obj_class_name,obj_class,x,y,w,h,confidences,box_area,is_on_bus_line,year,month,day,weekday,hour,date
2021-11-15 21:24:01,37.86788888888889,-122.26587777777776,20.9214,GRMN_Bancroft_1078.MP4,GRMN_Bancroft_1078_564.jpg,amazon_truck,6,0.9088541865348816,0.574999988079071,0.1791666597127914,0.5092592835426331,0.8923096060752869,0.09124228476006288,True,2021,11,15,1,13,2021-11-15
2021-11-15 21:23:48,37.86803333333334,-122.26485277777778,25.7494,GRMN_Bancroft_1078.MP4,GRMN_Bancroft_1078_161.jpg,bus,1,0.430468738079071,0.4601851999759674,0.026562500745058,0.0537037029862403,0.8688627481460571,0.0014265046505843814,False,2021,11,15,1,13,2021-11-15
2021-11-15 21:23:57,37.86793055555555,-122.26558888888889,24.1401,GRMN_Bancroft_1078.MP4,GRMN_Bancroft_1078_429.jpg,bus,1,0.0320312492549419,0.4782407283782959,0.0630208328366279,0.125,0.8691525459289551,0.007877604104578488,False,2021,11,15,1,13,2021-11-15
2021-11-15 21:24:15,37.86776944444445,-122.26674444444444,17.7027,GRMN_Bancroft_1078.MP4,GRMN_Bancroft_1078_974.jpg,bus,1,0.8182291388511658,0.4939814805984497,0.359375,0.845370352268219,0.9042806029319764,0.3038049703463912,False,2021,11,15,1,13,2021-11-15
2021-11-15 21:24:01,37.86788888888889,-122.26587777777776,20.9214,GRMN_Bancroft_1078.MP4,GRMN_Bancroft_1078_548.jpg,ups_truck,5,0.8518229126930237,0.4916666746139526,0.2963541746139526,0.3555555641651153,0.8898583650588989,0.105370375747551,True,2021,11,15,1,13,2021-11-15
2021-11-15 21:24:13,37.867775,-122.26663333333332,17.7027,GRMN_Bancroft_1078.MP4,GRMN_Bancroft_1078_901.jpg,ups_truck,5,0.1140625029802322,0.417129635810852,0.2270833402872085,0.6564815044403076,0.900524914264679,0.14907601286507696,False,2021,11,15,1,13,2021-11-15
2021-11-15 21:46:27,37.868433333333336,-122.25451944444444,22.5308,GRMN_Bancroft_1079.MP4,GRMN_Bancroft_1079_1299.jpg,fedex_truck,4,0.827343761920929,0.6939814686775208,0.3442708253860473,0.4212962985038757,0.8612686395645142,0.14504002441801583,False,2021,11,15,1,13,2021-11-15
2021-11-15 21:47:12,37.86919722222223,-122.25547777777778,16.0934,GRMN_Bancroft_1080.MP4,GRMN_Bancroft_1080_865.jpg,amazon_truck,6,0.3346354067325592,0.4328703582286834,0.1203124970197677,0.2342592626810073,0.8539562225341797,0.02818431684316167,False,2021,11,15,1,13,2021-11-15
2021-11-15 21:47:10,37.86920833333333,-122.25536944444444,14.4841,GRMN_Bancroft_1080.MP4,GRMN_Bancroft_1080_801.jpg,bus,1,0.3838541805744171,0.4370370507240295,0.077083334326744,0.1648148149251938,0.8533951044082642,0.012704475480879149,False,2021,11,15,1,13,2021-11-15
2021-11-15 21:47:23,37.86911944444444,-122.25601944444443,16.0934,GRMN_Bancroft_1080.MP4,GRMN_Bancroft_1080_1189.jpg,fedex_truck,4,0.811718761920929,0.6370370388031006,0.3755208253860473,0.4870370328426361,0.934410274028778,0.18289254856663814,False,2021,11,15,1,13,2021-11-15
2021-11-15 21:47:34,37.86902777777778,-122.25666111111111,14.4841,GRMN_Bancroft_1080.MP4,GRMN_Bancroft_1080_1500.jpg,ups_truck,5,0.0726562514901161,0.510185182094574,0.1432291716337204,0.4314814805984497,0.877359926700592,0.06180073504140715,False,2021,11,15,1,13,2021-11-15
2021-11-15 21:48:14,37.868969444444446,-122.25739722222222,14.4841,GRMN_Bancroft_1081.MP4,GRMN_Bancroft_1081_900.jpg,bus,1,0.4164062440395355,0.447685182094574,0.0338541679084301,0.0712962970137596,0.8611843585968018,0.002413676810353121,False,2021,11,15,1,13,2021-11-15
2021-11-15 21:48:02,37.869025,-122.25689444444444,4.828,GRMN_Bancroft_1081.MP4,GRMN_Bancroft_1081_540.jpg,ups_truck,5,0.3567708432674408,0.4560185074806213,0.1156250014901161,0.2083333283662796,0.9039199948310852,0.024088541402791926,False,2021,11,15,1,13,2021-11-15
2021-11-15 21:48:24,37.868875,-122.25795,16.0934,GRMN_Bancroft_1081.MP4,GRMN_Bancroft_1081_1209.jpg,ups_truck,5,0.2104166597127914,0.4662036895751953,0.2093749940395355,0.2490740716457367,0.8534806966781616,0.05214988226622896,False,2021,11,15,1,13,2021-11-15
2021-11-15 21:51:43,37.86870555555556,-122.25975555555556,8.0467,GRMN_Bancroft_1084.MP4,GRMN_Bancroft_1084_1799.jpg,amazon_truck,6,0.1565104126930236,0.4689814746379852,0.2026041597127914,0.24722221493721,0.8827102184295654,0.05008824911968854,False,2021,11,15,1,13,2021-11-15
2021-11-15 21:51:43,37.86870555555556,-122.25975555555556,8.0467,GRMN_Bancroft_1084.MP4,GRMN_Bancroft_1084_1744.jpg,ups_truck,5,0.2559895813465118,0.4703703820705414,0.1276041716337204,0.1740740686655044,0.8671351075172424,0.022212577334973053,False,2021,11,15,1,13,2021-11-15
2021-11-15 21:51:46,37.86867222222222,-122.25987222222224,12.8747,GRMN_Bancroft_1085.MP4,GRMN_Bancroft_1085_32.jpg,amazon_truck,6,0.1039062514901161,0.4777777791023254,0.2078125029802322,0.364814817905426,0.9068616032600404,0.07581308043320421,False,2021,11,15,1,13,2021-11-15
2021-11-15 21:52:20,37.86836388888889,-122.2620388888889,20.9214,GRMN_Bancroft_1085.MP4,GRMN_Bancroft_1085_1053.jpg,bus,1,0.8596354126930237,0.5884259343147278,0.2786458432674408,0.645370364189148,0.8679705262184143,0.1798297693493005,False,2021,11,15,1,13,2021-11-15
2021-11-15 22:22:00,37.86684722222222,-122.25410277777776,3.2187,GRMN_Bancroft_1087.MP4,GRMN_Bancroft_1087_419.jpg,amazon_truck,6,0.3838541805744171,0.4773148000240326,0.4083333313465118,0.317592591047287,0.9490396976470948,0.12968364071330904,False,2021,11,15,1,14,2021-11-15
2021-11-15 22:22:06,37.86684722222222,-122.25409722222224,3.2187,GRMN_Bancroft_1087.MP4,GRMN_Bancroft_1087_570.jpg,amazon_truck,6,0.1171875,0.4560185074806213,0.233333334326744,0.5490740537643433,0.932038426399231,0.1281172797571361,False,2021,11,15,1,14,2021-11-15
2021-11-15 22:22:13,37.8672,-122.254175,22.5308,GRMN_Bancroft_1087.MP4,GRMN_Bancroft_1087_807.jpg,amazon_truck,6,0.8731771111488342,0.5879629850387573,0.2494791597127914,0.699999988079071,0.8777908682823181,0.17463540882493064,False,2021,11,15,1,14,2021-11-15
2021-11-15 22:22:06,37.86684722222222,-122.25409722222224,3.2187,GRMN_Bancroft_1087.MP4,GRMN_Bancroft_1087_574.jpg,bus,1,0.0929687470197677,0.4486111104488373,0.1807291656732559,0.5694444179534912,0.9089881777763368,0.10291521455402729,False,2021,11,15,1,14,2021-11-15
2021-10-04 20:21:18,37.868575,-122.26078888888888,14.4841,GRMN_Bancroft_109.MP4,GRMN_Bancroft_109_1800.jpg,bus,1,0.2903645932674408,0.5643518567085266,0.2776041626930237,0.4083333313465118,0.9480406641960144,0.1133550325481014,False,2021,10,4,1,13,2021-10-04
2021-10-04 20:21:01,37.86870277777778,-122.25988055555555,9.656,GRMN_Bancroft_109.MP4,GRMN_Bancroft_109_1232.jpg,ups_truck,5,0.1867187470197677,0.5148147940635681,0.3734374940395355,0.6870370507240295,0.8981724381446838,0.25656539453469485,False,2021,10,4,1,13,2021-10-04
2021-11-15 22:27:29,37.86846111111111,-122.26114166666666,12.8747,GRMN_Bancroft_1092.MP4,GRMN_Bancroft_1092_1261.jpg,ups_truck,5,0.065885417163372,0.4902777671813965,0.1296875029802322,0.4935185313224792,0.8508349657058716,0.06400318600168384,False,2021,11,15,1,14,2021-11-15
2021-11-15 22:27:54,37.868316666666665,-122.26206388888887,28.9681,GRMN_Bancroft_1093.MP4,GRMN_Bancroft_1093_210.jpg,bus,1,0.9247395992279052,0.582870364189148,0.147395834326744,0.6287037134170532,0.9028227925300598,0.09266830838342871,False,2021,11,15,1,14,2021-11-15
2021-11-15 22:47:50,37.86721666666666,-122.25415555555556,16.0934,GRMN_Bancroft_1094.MP4,GRMN_Bancroft_1094_76.jpg,amazon_truck,6,0.8408854007720947,0.5837963223457336,0.317187488079071,0.6490740776062012,0.9084603786468506,0.20587817625315094,False,2021,11,15,1,14,2021-11-15
2021-11-15 22:48:46,37.86817777777778,-122.25446111111113,4.828,GRMN_Bancroft_1094.MP4,GRMN_Bancroft_1094_1741.jpg,bus,1,0.0768229141831398,0.447685182094574,0.1526041626930236,0.5583333373069763,0.9041831493377686,0.08520399144333264,False,2021,11,15,1,14,2021-11-15
2021-11-15 22:49:17,37.86833055555556,-122.25448888888889,14.4841,GRMN_Bancroft_1095.MP4,GRMN_Bancroft_1095_879.jpg,fedex_truck,4,0.0794270858168602,0.5504629611968994,0.1578125059604644,0.382407397031784,0.8756393194198608,0.060348669623404086,False,2021,11,15,1,14,2021-11-15
2021-11-15 22:52:18,37.868541666666665,-122.26103888888888,17.7027,GRMN_Bancroft_1098.MP4,GRMN_Bancroft_1098_915.jpg,ups_truck,5,0.0656249970197677,0.4888888895511627,0.1270833313465118,0.3092592656612396,0.859056293964386,0.03930169773000624,False,2021,11,15,1,14,2021-11-15
2021-10-04 14:39:00,37.86660277777778,-122.25386944444443,8.0467,GRMN_Bancroft_11.MP4,GRMN_Bancroft_11_39.jpg,bus,1,0.1773437559604644,0.6041666865348816,0.030729167163372,0.0657407417893409,0.863284170627594,0.002020158243888732,False,2021,10,4,1,7,2021-10-04
2021-10-04 14:39:57,37.86932777777778,-122.254775,16.0934,GRMN_Bancroft_11.MP4,GRMN_Bancroft_11_1800.jpg,bus,1,0.4203124940395355,0.6236110925674438,0.108333334326744,0.1935185194015503,0.8958053588867188,0.02096450646074464,False,2021,10,4,1,7,2021-10-04
2021-10-04 14:39:06,37.86673055555556,-122.25393888888888,8.0467,GRMN_Bancroft_11.MP4,GRMN_Bancroft_11_224.jpg,fedex_truck,4,0.1442708373069763,0.7189815044403076,0.2885416746139526,0.3120370507240295,0.8715268969535828,0.09003569315751034,False,2021,10,4,1,7,2021-10-04
2021-10-04 20:21:22,37.86851388888889,-122.26095555555555,11.2654,GRMN_Bancroft_110.MP4,GRMN_Bancroft_110_60.jpg,bus,1,0.1606770902872085,0.4689814746379852,0.3213541805744171,0.8157407641410828,0.9103281497955322,0.2621417048217065,False,2021,10,4,1,13,2021-10-04
2021-10-04 20:22:15,37.86824722222222,-122.2636,17.7027,GRMN_Bancroft_110.MP4,GRMN_Bancroft_110_1650.jpg,bus,1,0.4895833432674408,0.5768518447875977,0.0416666679084301,0.0833333358168602,0.8821825981140137,0.0034722224291827974,False,2021,10,4,1,13,2021-10-04
2021-10-04 20:21:47,37.86843055555556,-122.2615111111111,17.7027,GRMN_Bancroft_110.MP4,GRMN_Bancroft_110_828.jpg,ups_truck,5,0.2117187529802322,0.5249999761581421,0.4192708432674408,0.6740740537643433,0.8699024319648743,0.2826195969464784,False,2021,10,4,1,13,2021-10-04
2021-11-15 23:15:47,37.86849166666666,-122.25446944444444,19.3121,GRMN_Bancroft_1100.MP4,GRMN_Bancroft_1100_1716.jpg,bus,1,0.4098958373069763,0.4486111104488373,0.045833334326744,0.0953703671693801,0.8662477731704712,0.004371141923338528,False,2021,11,15,1,15,2021-11-15
2021-11-15 23:15:54,37.868805555555554,-122.25453333333331,14.4841,GRMN_Bancroft_1101.MP4,GRMN_Bancroft_1101_120.jpg,amazon_truck,6,0.0953124985098838,0.4486111104488373,0.1885416656732559,0.5620370507240295,0.9024298191070556,0.10596740171359274,False,2021,11,15,1,15,2021-11-15
2021-11-15 23:16:27,37.86931111111111,-122.25491944444444,11.2654,GRMN_Bancroft_1101.MP4,GRMN_Bancroft_1101_1119.jpg,bus,1,0.3299479186534881,0.4578703641891479,0.0390625,0.0731481462717056,0.8532249927520752,0.0028573494637385,False,2021,11,15,1,15,2021-11-15
2021-10-04 20:22:46,37.86796388888889,-122.26559444444445,1.6093,GRMN_Bancroft_111.MP4,GRMN_Bancroft_111_809.jpg,bus,1,0.5145833492279053,0.574999988079071,0.21875,0.4648148119449615,0.95018470287323,0.10167824011296032,False,2021,10,4,1,13,2021-10-04
2021-10-04 20:23:18,37.86768888888889,-122.26685277777776,11.2654,GRMN_Bancroft_111.MP4,GRMN_Bancroft_111_1800.jpg,bus,1,0.522656261920929,0.5712962746620178,0.0911458358168602,0.2018518447875976,0.9329279661178588,0.01839795510434072,False,2021,10,4,1,13,2021-10-04
2021-11-15 23:45:16,37.86913333333333,-122.256125,17.7027,GRMN_Bancroft_1113.MP4,GRMN_Bancroft_1113_747.jpg,fedex_truck,4,0.2408854216337204,0.4657407402992248,0.1307291686534881,0.2370370328426361,0.8857933878898621,0.030987654243607374,False,2021,11,15,1,15,2021-11-15
2021-11-15 23:45:39,37.86898333333333,-122.25727777777776,17.7027,GRMN_Bancroft_1113.MP4,GRMN_Bancroft_1113_1430.jpg,fedex_truck,4,0.8125,0.4462963044643402,0.123958334326744,0.1333333402872085,0.8649325966835022,0.016527778772223316,False,2021,11,15,1,15,2021-11-15
2021-11-15 23:46:21,37.86870555555556,-122.25974444444444,4.828,GRMN_Bancroft_1114.MP4,GRMN_Bancroft_1114_870.jpg,bus,1,0.4486979246139526,0.447685182094574,0.0588541664183139,0.1268518567085266,0.8601499199867249,0.0074657602851957335,False,2021,11,15,1,15,2021-11-15
2021-11-15 23:48:24,37.86853611111111,-122.26064166666669,12.8747,GRMN_Bancroft_1116.MP4,GRMN_Bancroft_1116_960.jpg,bus,1,0.8648437261581421,0.5018518567085266,0.2651041746139526,0.8333333134651184,0.9029186367988586,0.22092014024448042,False,2021,11,15,1,15,2021-11-15
2021-11-15 23:48:27,37.868519444444445,-122.26075277777778,9.656,GRMN_Bancroft_1116.MP4,GRMN_Bancroft_1116_1058.jpg,fedex_truck,4,0.4861979186534881,0.4412037134170532,0.0651041641831398,0.1379629671573639,0.8563434481620789,0.008981963665006143,False,2021,11,15,1,15,2021-11-15
2021-11-15 23:48:43,37.86843888888889,-122.26114444444444,12.8747,GRMN_Bancroft_1116.MP4,GRMN_Bancroft_1116_1530.jpg,fedex_truck,4,0.7888020873069763,0.455092579126358,0.4203124940395355,0.910185158252716,0.8882072567939758,0.38256219390296836,True,2021,11,15,1,15,2021-11-15
2021-11-15 23:49:39,37.86816666666667,-122.26410277777778,11.2654,GRMN_Bancroft_1117.MP4,GRMN_Bancroft_1117_1410.jpg,fedex_truck,4,0.254687488079071,0.4162037074565887,0.2302083373069763,0.3620370328426361,0.8659934997558594,0.08334394337425442,False,2021,11,15,1,15,2021-11-15
2021-11-15 23:50:07,37.86810555555556,-122.26443055555556,17.7027,GRMN_Bancroft_1118.MP4,GRMN_Bancroft_1118_450.jpg,bus,1,0.4809895753860473,0.4749999940395355,0.046354167163372,0.0944444462656974,0.8828098773956299,0.004377893649852241,False,2021,11,15,1,15,2021-11-15
2021-11-15 23:50:44,37.86771666666667,-122.26682777777778,16.0934,GRMN_Bancroft_1118.MP4,GRMN_Bancroft_1118_1561.jpg,bus,1,0.8135416507720947,0.4833333194255829,0.3697916567325592,0.8666666746139526,0.8989983797073364,0.32048610544039136,False,2021,11,15,1,15,2021-11-15
2021-11-16 00:18:35,37.86816666666667,-122.2542888888889,8.0467,GRMN_Bancroft_1119.MP4,GRMN_Bancroft_1119_1260.jpg,bus,1,0.0476562492549419,0.4787037074565887,0.0953124985098838,0.1574074029922485,0.9072828888893129,0.015002892863143364,False,2021,11,15,1,16,2021-11-15
2021-11-16 00:18:42,37.86856944444445,-122.25446944444444,25.7494,GRMN_Bancroft_1119.MP4,GRMN_Bancroft_1119_1473.jpg,bus,1,0.4138020873069763,0.449999988079071,0.0942708328366279,0.0629629641771316,0.8735435009002686,0.005935571070840964,False,2021,11,15,1,16,2021-11-15
2021-10-04 20:45:41,37.86839444444445,-122.25450833333332,17.7027,GRMN_Bancroft_112.MP4,GRMN_Bancroft_112_626.jpg,fedex_truck,4,0.854687511920929,0.7231481671333313,0.2895833253860473,0.4296296238899231,0.8792834877967834,0.12441357517040072,False,2021,10,4,1,13,2021-10-04
2021-11-16 00:19:07,37.869302777777776,-122.25475555555556,4.828,GRMN_Bancroft_1120.MP4,GRMN_Bancroft_1120_390.jpg,bus,1,0.1481770873069763,0.4555555582046509,0.1015625,0.1518518477678299,0.8957353830337524,0.015422453288920224,False,2021,11,15,1,16,2021-11-15
2021-11-16 00:22:40,37.868633333333335,-122.26029444444444,17.7027,GRMN_Bancroft_1123.MP4,GRMN_Bancroft_1123_1381.jpg,amazon_truck,6,0.2513020932674408,0.4694444537162781,0.1442708373069763,0.1870370358228683,0.8523856401443481,0.026983989765580127,False,2021,11,15,1,16,2021-11-15
2021-11-16 00:22:49,37.86858611111112,-122.26083611111112,19.3121,GRMN_Bancroft_1123.MP4,GRMN_Bancroft_1123_1676.jpg,bus,1,0.0981770828366279,0.4328703582286834,0.1932291686534881,0.6490740776062012,0.8699668049812317,0.12542004441037588,False,2021,11,15,1,16,2021-11-15
2021-11-16 00:22:52,37.86856111111111,-122.261025,19.3121,GRMN_Bancroft_1123.MP4,GRMN_Bancroft_1123_1740.jpg,fedex_truck,4,0.1749999970197677,0.4629629552364349,0.3489583432674408,0.5314815044403076,0.9370772242546082,0.18546490526677673,False,2021,11,15,1,16,2021-11-15
2021-11-16 00:23:00,37.868516666666665,-122.2615388888889,19.3121,GRMN_Bancroft_1124.MP4,GRMN_Bancroft_1124_191.jpg,fedex_truck,4,0.395312488079071,0.4708333313465118,0.0645833313465118,0.1305555552244186,0.8603580594062805,0.008431712682186447,False,2021,11,15,1,16,2021-11-15
2021-11-16 00:46:43,37.868858333333336,-122.25809722222222,16.0934,GRMN_Bancroft_1127.MP4,GRMN_Bancroft_1127_1445.jpg,amazon_truck,6,0.1015625,0.5310184955596924,0.203125,0.3601851761341095,0.9191865921020508,0.07316261390224099,False,2021,11,15,1,16,2021-11-15
2021-10-04 20:46:36,37.86911111111111,-122.25625833333334,17.7027,GRMN_Bancroft_113.MP4,GRMN_Bancroft_113_457.jpg,fedex_truck,4,0.8354166746139526,0.6796296238899231,0.3291666805744171,0.4277777671813965,0.9114607572555542,0.1408101876466361,False,2021,10,4,1,13,2021-10-04
2021-11-16 00:54:18,37.86793611111111,-122.2656361111111,3.2187,GRMN_Bancroft_1135.MP4,GRMN_Bancroft_1135_686.jpg,bus,1,0.4486979246139526,0.4504629671573639,0.2473958283662796,0.4749999940395355,0.9469981789588928,0.11751301699938876,False,2021,11,15,1,16,2021-11-15
2021-11-16 00:54:39,37.86784444444445,-122.26619722222222,14.4841,GRMN_Bancroft_1135.MP4,GRMN_Bancroft_1135_1309.jpg,bus,1,0.4705729186534881,0.4513888955116272,0.050520833581686,0.1046296283602714,0.8622021675109863,0.005285976042102925,False,2021,11,15,1,16,2021-11-15
2021-11-16 00:54:54,37.86778888888889,-122.26678055555556,6.4374,GRMN_Bancroft_1135.MP4,GRMN_Bancroft_1135_1771.jpg,bus,1,0.5481770634651184,0.4870370328426361,0.2921875119209289,0.5277777910232544,0.911959946155548,0.15421007960620867,False,2021,11,15,1,16,2021-11-15
2021-11-16 01:26:46,37.86923333333333,-122.25468333333332,11.2654,GRMN_Bancroft_1137.MP4,GRMN_Bancroft_1137_1462.jpg,bus,1,0.0572916679084301,0.4870370328426361,0.0354166664183139,0.0759259238839149,0.8809911608695984,0.002689043118698906,False,2021,11,15,1,17,2021-11-15
2021-11-16 01:30:17,37.86824722222222,-122.26303888888889,32.1868,GRMN_Bancroft_1141.MP4,GRMN_Bancroft_1141_573.jpg,bus,1,0.0942708328366279,0.5310184955596924,0.1489583402872085,0.1694444417953491,0.8511369824409485,0.025240162820727705,False,2021,11,15,1,17,2021-11-15
2021-11-16 01:55:08,37.8688,-122.25825833333332,22.5308,GRMN_Bancroft_1146.MP4,GRMN_Bancroft_1146_298.jpg,bus,1,0.1361979097127914,0.522685170173645,0.1359374970197677,0.1398148089647293,0.8620352745056152,0.019006075176962282,False,2021,11,15,1,17,2021-11-15
2021-11-16 01:55:18,37.86876111111111,-122.25888333333332,14.4841,GRMN_Bancroft_1146.MP4,GRMN_Bancroft_1146_597.jpg,bus,1,0.1380208283662796,0.6106481552124023,0.2458333373069763,0.2138888835906982,0.925546407699585,0.05258101806596469,False,2021,11,15,1,17,2021-11-15
2021-11-16 01:58:22,37.868275,-122.26320833333334,28.9681,GRMN_Bancroft_1149.MP4,GRMN_Bancroft_1149_673.jpg,bus,1,0.116145834326744,0.5259259343147278,0.1229166686534881,0.1296296268701553,0.8659158945083618,0.015933641893674178,False,2021,11,15,1,17,2021-11-15
2021-11-16 01:58:42,37.86816666666667,-122.2642,11.2654,GRMN_Bancroft_1149.MP4,GRMN_Bancroft_1149_1280.jpg,bus,1,0.159114584326744,0.5379629731178284,0.1359374970197677,0.1259259283542633,0.8576797246932983,0.01711805551036915,False,2021,11,15,1,17,2021-11-15
2021-11-16 02:27:20,37.86918333333333,-122.25459722222222,6.4374,GRMN_Bancroft_1151.MP4,GRMN_Bancroft_1151_583.jpg,bus,1,0.5354166626930237,0.5092592835426331,0.4072916805744171,0.2222222238779068,0.858220100402832,0.09050926302421702,False,2021,11,15,1,18,2021-11-15
2021-11-16 02:27:40,37.86918611111111,-122.25558333333332,28.9681,GRMN_Bancroft_1151.MP4,GRMN_Bancroft_1151_1193.jpg,bus,1,0.4989583194255829,0.4648148119449615,0.045833334326744,0.0944444462656974,0.860207200050354,0.004328703880999918,False,2021,11,15,1,18,2021-11-15
2021-11-16 02:27:57,37.86906944444444,-122.25647222222224,17.7027,GRMN_Bancroft_1151.MP4,GRMN_Bancroft_1151_1686.jpg,bus,1,0.4523437619209289,0.4851851761341095,0.0546875,0.1092592626810073,0.8510488867759705,0.005975115927867587,False,2021,11,15,1,18,2021-11-15
2021-11-16 02:28:09,37.86902222222222,-122.25679722222222,4.828,GRMN_Bancroft_1152.MP4,GRMN_Bancroft_1152_263.jpg,bus,1,0.4408854246139526,0.4893518388271332,0.0640624985098838,0.1120370402932167,0.8928127288818359,0.007177372726835986,False,2021,11,15,1,18,2021-11-15
2021-11-16 02:28:13,37.86900833333333,-122.25691944444443,6.4374,GRMN_Bancroft_1152.MP4,GRMN_Bancroft_1152_368.jpg,bus,1,0.4216145873069763,0.4708333313465118,0.0369791649281978,0.0712962970137596,0.8579795956611633,0.0026364775260415926,False,2021,11,15,1,18,2021-11-15
2021-11-16 02:29:51,37.86826111111111,-122.26319166666669,30.5775,GRMN_Bancroft_1153.MP4,GRMN_Bancroft_1153_1500.jpg,bus,1,0.0882812514901161,0.5689814686775208,0.1765625029802322,0.1990740746259689,0.857433021068573,0.0351490168944346,False,2021,11,15,1,18,2021-11-15
2021-11-16 02:30:33,37.86771944444445,-122.26684722222222,19.3121,GRMN_Bancroft_1154.MP4,GRMN_Bancroft_1154_960.jpg,bus,1,0.797656238079071,0.4643518626689911,0.4036458432674408,0.8805555701255798,0.8879035115242004,0.35543259564718177,False,2021,11,15,1,18,2021-11-15
2021-11-16 02:30:32,37.86773055555555,-122.26678611111112,19.3121,GRMN_Bancroft_1154.MP4,GRMN_Bancroft_1154_932.jpg,ups_truck,5,0.731249988079071,0.4777777791023254,0.3510416746139526,0.5074074268341064,0.885100781917572,0.17812115282740135,True,2021,11,15,1,18,2021-11-15
